,name,price_now,price_before,sale,available,stats,image,link,site,category
69,Noctua NF-B9 Redux 1600 PWM 92mm Vifte,159.0,,,9,"['92', 'x', '92', 'x', '25', 'mm', '350~1600', 'RPM', '~64.3', 'm³/h', '~17.6', 'dBA', '4-Pin', 'PWM']",komplett.no/img/p/800/816931.jpg,komplett.no/product/816931/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-b9-redux-1600-pwm-92mm-vifte?productList=notSet&position=70,komplett,vannkjoeling
70,Cooler Master ML240R RGB Kjoler,1349.0,,,0,"['277', 'x', '1196', 'x', '27mm', 'Radiator', '650~2000', 'RPM', '2066/2011-v3', 'AM4/AM3+', 'RGB']",komplett.no/img/p/800/1018542.jpg,komplett.no/product/1018542/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/cooler-master-ml240r-rgb-kjoeler?productList=notSet&position=71,komplett,vannkjoeling
71,Corsair QL140 RGB 140mm 2pk,1049.0,,,0,"['140x140x25mm', 'RGB', '1250', '±10%', 'RPM', 'Lighting', 'Node', 'PRO']",komplett.no/img/p/800/1149596.jpg,komplett.no/product/1149596/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ql140-rgb-140mm-2pk?productList=notSet&position=72,komplett,vannkjoeling
72,Corsair iCUE SP120 RGB ELITE Vifte,249.0,,,0,"['120mm', 'x', '25mm', '400', '–', '1500', '±10%', 'RPM', '28', 'dBA']",komplett.no/img/p/800/1183001.jpg,komplett.no/product/1183001/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-icue-sp120-rgb-elite-vifte?productList=notSet&position=73,komplett,vannkjoeling
73,ASUS ROG RYUO 240 CPU Kjoler,1699.0,,,0,"['240mm', 'Radiator', '115x/2011/2011-3/2066', 'AM4/TR4']",komplett.no/img/p/800/1103655.jpg,komplett.no/product/1103655/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/asus-rog-ryuo-240-cpu-kjoeler?productList=notSet&position=74,komplett,vannkjoeling
74,Cooler Master ML240L V2 RGB,939.0,,,0,"['277', 'x', '120', 'x', '27mm', 'Radiator', '650-1800', 'RPM', '±10%', '115x/2011/2011-3/2066', 'AM2AM3AM']",komplett.no/img/p/800/1154902.jpg,komplett.no/product/1154902/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/cooler-master-ml240l-v2-rgb?productList=notSet&position=75,komplett,vannkjoeling
75,Corsair H100x Liquid CPU Kjoler,939.0,,,0,"['240mm', 'radiator', 'Dual', '120', 'mm', 'PWM', 'vifter']",komplett.no/img/p/800/992593.jpg,komplett.no/product/992593/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/corsair-h100x-liquid-cpu-kjoeler?productList=notSet&position=76,komplett,vannkjoeling
76,Cooler Master MasterLiquid Lite 240,719.0,,,0,"['277', 'x', '119.6', 'x', '27mm', 'Radiator', '650-2000', 'RPM', 'AMD', 'AM4/Intel', 'LGA2066', 'included']",komplett.no/img/p/800/953778.jpg,komplett.no/product/953778/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/cooler-master-masterliquid-lite-240?productList=notSet&position=77,komplett,vannkjoeling
77,Noctua NH-U9DX i4 CPU Kjoler,699.0,,,1,"['1356/1366/2011/2011-3/2066', '300~1600', 'RPM', '643', 'm³/h', '13.1~176', 'dBA']",komplett.no/img/p/800/815300.jpg,komplett.no/product/815300/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/noctua-nh-u9dx-i4-cpu-kjoeler?productList=notSet&position=78,komplett,vannkjoeling
78,NZXT Kraken M22 CPU Kjoler,1149.0,,,0,"['120mm', 'Radiator', '115x/2066', 'AM2/AM3/AM4']",komplett.no/img/p/800/980046.jpg,komplett.no/product/980046/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/nzxt-kraken-m22-cpu-kjoeler?productList=notSet&position=79,komplett,vannkjoeling
79,Corsair Hydro Series H60 CPU Kjoler,899.0,,,0,"['120mm', 'Radiator', '115x/2011/2011-3/2066', 'AM2/AM3/AM4', '1700', 'RPM', '54', 'CFM']",komplett.no/img/p/800/987335.jpg,komplett.no/product/987335/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/corsair-hydro-series-h60-cpu-kjoeler?productList=notSet&position=80,komplett,vannkjoeling
80,Corsair AF120 LED Rod 120mm 3-pk,489.0,,,0,"['3x', 'AF120', 'LED', 'Rød', '1400RPM', '52CFM', '26dBA', '3-pin']",komplett.no/img/p/800/1125625.jpg,komplett.no/product/1125625/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-af120-led-roed-120mm-3-pk?productList=notSet&position=81,komplett,vannkjoeling
81,Corsair iCUE SP120 RGB ELITE Vifte 3pk,649.0,,,0,"['120mm', 'x', '25mm', '400', '–', '1500', '±10%', 'RPM', '28', 'dBA']",komplett.no/img/p/800/1182999.jpg,komplett.no/product/1182999/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-icue-sp120-rgb-elite-vifte-3pk?productList=notSet&position=82,komplett,vannkjoeling
82,Cooler Master MasterFan SF240R ARGB,399.0,499.0,True,16,"['240', 'x', '120', 'x', '25', 'mm', '8~30dBA', '4-pin']",komplett.no/img/p/800/1146649.jpg,komplett.no/product/1146649/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/cooler-master-masterfan-sf240r-argb?productList=notSet&position=83,komplett,vannkjoeling
83,Noctua NF-A9 FLX 92mm Vifte,199.0,,,21,"['92', 'x', '92', 'x', '25', 'mm', '1250~1600RPM', '429~646', 'm³/h', '84~171', 'dBA', '3-pin']",komplett.no/img/p/800/825469.jpg,komplett.no/product/825469/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-a9-flx-92mm-vifte?productList=notSet&position=84,komplett,vannkjoeling
84,Corsair Hydro X Series XC7 RGB,699.0,819.0,True,0,"['LGA1200/AM4', 'CPU', 'Water', 'Block', 'Silver']",komplett.no/img/p/800/1170105.jpg,komplett.no/product/1170105/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/corsair-hydro-x-series-xc7-rgb?productList=notSet&position=85,komplett,vannkjoeling
85,Cooler Master MasterLiquid ML240P Mirage,1899.0,,,0,"['277', 'x', '120', 'x', '27mm', 'Radiator', '2000', '±10%', 'RPM', '(Max)', '115x/2011/2011-3/2066', 'AM2AM3A']",komplett.no/img/p/800/1135160.jpg,komplett.no/product/1135160/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/cooler-master-masterliquid-ml240p-mirage?productList=notSet&position=86,komplett,vannkjoeling
86,NZXT kraken Z63 280mm Hvit RGB,3099.0,,,0,"['2x140mm', 'LGA', '1200', '115X', '1366', '2011', '2011-3', '2066', 'AM4']",komplett.no/img/p/800/1192807.jpg,komplett.no/product/1192807/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/nzxt-kraken-z63-280mm-hvit-rgb?productList=notSet&position=87,komplett,vannkjoeling
87,NZXT Kraken Z63 280mm Sort RGB,2549.0,,,0,"['2x140mm', 'LGA', '1200', '115X', '1366', '2011', '2011-3', '2066', 'AM4']",komplett.no/img/p/800/1192819.jpg,komplett.no/product/1192819/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/nzxt-kraken-z63-280mm-sort-rgb?productList=notSet&position=88,komplett,vannkjoeling
88,NZXT Kraken Z53 240mm Sort RGB,2849.0,,,0,"['2x120mm', 'LGA', '1200', '115X', '1366', '2011', '2011-3', '2066', 'AM4']",komplett.no/img/p/800/1192828.jpg,komplett.no/product/1192828/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/nzxt-kraken-z53-240mm-sort-rgb?productList=notSet&position=89,komplett,vannkjoeling
89,"Cooler Master ML240R RGB Cooler, inkl. Alderlake brackets",1490.0,,,0,"['inkl.', 'LGA1700', 'brackets']",komplett.no/img/p/800/1201509.jpg,komplett.no/product/1201509/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/cooler-master-ml240r-rgb-cooler-inkl-alderlake-brackets?productList=notSet&position=90,komplett,vannkjoeling
90,"Cooler Master ML120R RGB Cooler, inkl. Alderlake brackets",949.0,,,0,"['inkl.', 'LGA1700', 'brackets']",komplett.no/img/p/800/1201510.jpg,komplett.no/product/1201510/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/cooler-master-ml120r-rgb-cooler-inkl-alderlake-brackets?productList=notSet&position=91,komplett,vannkjoeling
91,NZXT AER RGB2 120mm Single,259.0,,,7,"['RGB', 'Fan', 'for', 'HUE', '2', 'Powered', 'by', 'CAM']",komplett.no/img/p/800/1122262.jpg,komplett.no/product/1122262/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/nzxt-aer-rgb2-120mm-single?productList=notSet&position=92,komplett,vannkjoeling
92,Cooler Master MasterAir MA612 Stealth ARGB,999.0,,,50,"['120', 'x', '120', 'x', '25', 'mm', 'Radiator', '650-1800', 'RPM', '2066/2011', '115X', 'AM4/AM3+']",komplett.no/img/p/800/1182678.jpg,komplett.no/product/1182678/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/cooler-master-masterair-ma612-stealth-argb?productList=notSet&position=93,komplett,vannkjoeling
93,"Corsair ML120 PRO RGB, 120mm 3-pk",1099.0,,,7,"['Magnetic', 'Levitation', 'Fan', '3x', 'ML120', 'PRO', 'RGB', 'Lighting', 'Node', 'PRO']",komplett.no/img/p/800/1097893.jpg,komplett.no/product/1097893/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ml120-pro-rgb-120mm-3-pk?productList=notSet&position=94,komplett,vannkjoeling
94,Corsair Hydro X Softline Tubing,249.0,,,4,"['Tubing', '10/13mm', 'PVC', '3meter']",komplett.no/img/p/800/1129878.jpg,komplett.no/product/1129878/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vannkjoeling/corsair-hydro-x-softline-tubing?productList=notSet&position=95,komplett,vannkjoeling
95,Cooler Master MasterLiquid Lite 120,599.0,,,0,"['157', 'x', '119.6', 'x', '27mm', 'Radiator', '650-2000', 'RPM', 'Full', 'Socket', 'Support', 'AM4', 'brakett', 'inkl']",komplett.no/img/p/800/919701.jpg,komplett.no/product/919701/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/cooler-master-masterliquid-lite-120?productList=notSet&position=96,komplett,vannkjoeling
96,"Corsair ML120 PRO RGB, 120mm Vifte",249.0,,,0,"['Magnetic', 'Levitation', 'Fan', '120x120x25mm', '400~1600', 'RPM', '4-pin']",komplett.no/img/p/800/964779.jpg,komplett.no/product/964779/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ml120-pro-rgb-120mm-vifte?productList=notSet&position=97,komplett,vannkjoeling
97,"Corsair ML140 PRO RGB, 140mm Vifte",299.0,,,1,"['Magnetic', 'Levitation', 'Fan', '140x140x25mm', '400~1200', 'RPM', '4-pin']",komplett.no/img/p/800/964773.jpg,komplett.no/product/964773/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ml140-pro-rgb-140mm-vifte?productList=notSet&position=98,komplett,vannkjoeling
98,Cooler Master NotePal X150R,349.0,469.0,True,50,"['Metal', 'Mesh', 'Blå', 'LED', '26', 'dBA']",komplett.no/img/p/800/1187710.jpg,komplett.no/product/1187710/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/cooler-master-notepal-x150r?productList=notSet&position=99,komplett,vannkjoeling
99,Cooler Master Hyper 212 ARGB Black,499.0,,,50,"['120mm', 'ARGB', 'Fan', '650-1800', 'RPM', 'LGA1700/1200/115X/AM4']",komplett.no/img/p/800/1206653.jpg,komplett.no/product/1206653/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/cooler-master-hyper-212-argb-black?productList=notSet&position=100,komplett,vannkjoeling
100,"Corsair ML140 PRO LED Hvit, 140mm Vifte",349.0,,,2,"['Magnetic', 'Levitation', 'Fan', '140x140x25mm', '400~2000', 'RPM', '20~97', 'CFM', '16-37dBA', '4-pin']",komplett.no/img/p/800/892442.jpg,komplett.no/product/892442/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ml140-pro-led-hvit-140mm-vifte?productList=notSet&position=101,komplett,vannkjoeling
101,ASUS TUF GAMING LC 120 RGB Liquid Cooler,999.0,,,0,"['120mm', 'radiator', '800-2000', 'RPM', 'LGA1200115x1366AM4']",komplett.no/img/p/800/1165078.jpg,komplett.no/product/1165078/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/asus-tuf-gaming-lc-120-rgb-liquid-cooler?productList=notSet&position=102,komplett,vannkjoeling
102,CORSAIR iCUE H100i ELITE LCD CPU Kjoler,2699.0,,,0,"['240mm', 'Radiator1700/1200/1150/1151/1155/1156/1366/2011/2066', 'AM4/AM3/AM2/sTRX4/s']",komplett.no/img/p/800/1201334.jpg,komplett.no/product/1201334/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/corsair-icue-h100i-elite-lcd-cpu-kjoeler?productList=notSet&position=103,komplett,vannkjoeling
103,NZXT Kraken Z73 360mm Sort RGB,2749.0,,,0,"['3x120mm', 'LGA', '1200', '115X', '1366', '2011', '2011-3', '2066', 'AM4']",komplett.no/img/p/800/1192809.jpg,komplett.no/product/1192809/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-vannkjoeling/nzxt-kraken-z73-360mm-sort-rgb?productList=notSet&position=104,komplett,vannkjoeling
104,"Corsair ML140 PRO LED Rod, 140mm Vifte",299.0,,,7,"['Magnetic', 'Levitation', 'Fan', '140x140x25mm', '400~2000', 'RPM', '20~97', 'CFM', '16-37dBA', '4-pin']",komplett.no/img/p/800/892443.jpg,komplett.no/product/892443/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ml140-pro-led-roed-140mm-vifte?productList=notSet&position=105,komplett,vannkjoeling
105,"akasa Vegas X7 RGB LED, 120mm Vifte",209.0,,,31,"['120', 'x', '120', 'x', '25mm', '1200', 'RPM', '419', 'CFM', '232', 'dBA', '3pin', 'fan', '4pin', 'RGB']",komplett.no/img/p/800/923012.jpg,komplett.no/product/923012/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/akasa-vegas-x7-rgb-led-120mm-vifte?productList=notSet&position=106,komplett,vannkjoeling
106,"Corsair LL120 RGB 120mm Vifte, Hvit",269.0,,,10,"['120', 'x', '120', 'x', '25', 'mm', '2200', 'RPM', '63CFM', '36dBa', '4-pin']",komplett.no/img/p/800/1120915.jpg,komplett.no/product/1120915/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ll120-rgb-120mm-vifte-hvit?productList=notSet&position=107,komplett,vannkjoeling
107,"Corsair LL120 RGB 120mm 3-pk, Hvit",999.0,,,0,"['Lightning', 'Node', 'Pro', '3x', 'LL120', '2200', 'RPM', '63CFM', '36dBa', '4-pin']",komplett.no/img/p/800/1120914.jpg,komplett.no/product/1120914/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ll120-rgb-120mm-3-pk-hvit?productList=notSet&position=108,komplett,vannkjoeling
108,Noctua NF-F12 PWM CH.BK.S,279.0,,,25,"['120x120x25mm', '300~1500', 'RPM', '934', 'm³/h', '224', 'dBA', '4-pin']",komplett.no/img/p/800/1068240.jpg,komplett.no/product/1068240/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-f12-pwm-chbks?productList=notSet&position=109,komplett,vannkjoeling
109,akasa AK-CB001 Multi-fan Adapter,93.0,,,9,"['4-pin', 'Molex', 'to', '4x', '3-pin', 'fans', '(speed', 'reduction', 'on', '2', 'fans)']",komplett.no/img/p/800/632249.jpg,komplett.no/product/632249/datautstyr/pc-tilbehoer/kabler/stroemkabler/akasa-ak-cb001-multi-fan-adapter?productList=notSet&position=110,komplett,vannkjoeling
110,AMD Wraith Prism RGB,,,,'NoneType' object has no attribute 'text',[],komplett.no/img/p/800/1121456.jpg,komplett.no/product/1121456/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/cpu-luftkjoeling/amd-wraith-prism-rgb?productList=notSet&position=111,komplett,vannkjoeling
111,Noctua NA-SAV2 Anti Vibration Mounts,104.0,,,17,"['20x', 'NA-AV2', 'Anti-Vibration', 'Mounts', 'Highly', 'tear-proof', 'Reduce', 'Noise']",komplett.no/img/p/800/816893.jpg,komplett.no/product/816893/datautstyr/pc-komponenter/casemods/tilbehoer/noctua-na-sav2-anti-vibration-mounts?productList=notSet&position=112,komplett,vannkjoeling
112,AdapterKabel fra 4-pin til 4x3-pin,29.0,99.0,True,44,"['AdapterKabel', 'fra', '4-pin', 'til', '4x3-pin']",komplett.no/img/p/800/461619.jpg,komplett.no/product/461619/datautstyr/pc-tilbehoer/kabler/stroemkabler/adapterkabel-fra-4-pin-til-4x3-pin?productList=notSet&position=113,komplett,vannkjoeling
113,Corsair LL140 RGB 140mm Vifte,349.0,,,4,"['140', 'x', '140', 'x', '25', 'mm', '1500', 'RPM', '43.25cfm', '24.8dBa', '4-pin']",komplett.no/img/p/800/964140.jpg,komplett.no/product/964140/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ll140-rgb-140mm-vifte?productList=notSet&position=114,komplett,vannkjoeling
114,Corsair LL140 RGB 140mm 2-pk,739.0,,,5,"['Lightning', 'Node', 'Pro', '2x', 'LL140', '1300', 'RPM', '43.25cfm', '24.8dBa', '4-pin']",komplett.no/img/p/800/964138.jpg,komplett.no/product/964138/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-ll140-rgb-140mm-2-pk?productList=notSet&position=115,komplett,vannkjoeling
115,Fractal Design R3 120mm Silent Vifte,109.0,,,3,"['120', 'x', '120', 'x', '25', 'mm', '1200', 'RPM', '46.5', 'CFM', '20.5', 'dBA', '3-pin']",komplett.no/img/p/800/836970.jpg,komplett.no/product/836970/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/fractal-design-r3-120mm-silent-vifte?productList=notSet&position=116,komplett,vannkjoeling
116,Corsair AF120 LED Hvit 120mm 3-pk,489.0,,,0,"['3x', 'AF120', 'LED', 'Hvit', '1400RPM', '52CFM', '26dBA', '3-pin']",komplett.no/img/p/800/1125477.jpg,komplett.no/product/1125477/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/corsair-af120-led-hvit-120mm-3-pk?productList=notSet&position=117,komplett,vannkjoeling
117,Noctua NF-S12A PWM,279.0,,,0,"['120x120x25mm', '300~1200', 'RPM', '1075', 'm³/h', '178', 'dBA', '4-pin']",komplett.no/img/p/800/1068229.jpg,komplett.no/product/1068229/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/vifter/noctua-nf-s12a-pwm?productList=notSet&position=118,komplett,vannkjoeling
118,Corsair XTM50 Kjolepasta,149.0,,,34,"['Premium', 'Zinc', 'Oxide-basert', 'termisk', 'kjølepasta', '5.0', 'W/m.k']",komplett.no/img/p/800/1136216.jpg,komplett.no/product/1136216/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/kjoelepasta/corsair-xtm50-kjoelepasta?productList=notSet&position=119,komplett,vannkjoeling
119,Corsair TM30 Kjolepasta,129.0,,,34,"['Premium', 'Zinc', 'Oxide-basert', 'termisk', 'kjølepasta', 'for', 'optimal', 'ytelse', '3.8', 'W/m.k']",komplett.no/img/p/800/1121170.jpg,komplett.no/product/1121170/datautstyr/pc-komponenter/vifterkjoelingvannkjoeling/kjoelepasta/corsair-tm30-kjoelepasta?productList=notSet&position=120,komplett,vannkjoeling
